Unnamed: 0,mean,mean.1,mean.2,mean.3,mean.4,mean.5
hevc_71_90_3,3111.693294270833,3064.171223958333,2860.35498046875,2879.802897135417,2462.36513671875,2434.840299479167
hevc_71_95_3,3253.3185546875,3529.451627604167,3674.1408203125,3647.480501302083,3562.385709635417,3399.474967447917
hevc_71_99_4,3087.87275390625,3154.6466796875,3444.615201822917,3394.865625,3452.145735677083,3364.00234375
hevc_71_108_4,2455.711783854166,2442.698665364584,2415.007845052083,1847.690657552083,2480.256282552084,2470.364485677083
hevc_71_164_4,2488.764485677083,2720.571126302083,3201.73916015625,2985.07490234375,2845.548795572917,3021.47568359375
hevc_71_185_3,3624.680794270833,3580.793033854167,3591.54169921875,3714.699576822916,3614.84052734375,2967.733268229167
hevc_71_189_3,3433.926855468751,3450.746061197917,3510.165266927083,3493.72509765625,3462.603125,3436.736588541667
hevc_71_193_2,2680.793229166667,2363.721712239584,2729.248274739583,3002.294791666667,2337.098502604166,3289.518522135417
hevc_71_197_7,2484.948502604167,2124.893522135416,1832.375065104167,2320.215592447917,2494.263932291667,2529.618489583333
hevc_71_205_4,3434.205696614583,3279.847981770833,2582.756022135417,2808.512662760417,3175.0357421875,3047.468294270833
hevc_71_210_3,3469.811002604167,3390.291764322917,3539.2123046875,3626.325813802083,3538.989778645833,3361.581282552083
hevc_71_227_3,3376.872428385417,3318.48447265625,3329.809016927084,3368.5099609375,3351.78662109375,3353.26953125
hevc_71_230_5,3569.86015625,3500.75234375,3505.888736979166,3191.001888020833,3152.940234375,3551.64775390625
hevc_71_236_8,2811.007845052083,3446.995865885417,3563.405696614583,3544.5703125,3231.85458984375,3046.880338541667
hevc_73_0_6,2537.02353515625,3298.872395833333,3121.484895833333,2635.853515625,3254.688509114583,3116.563378906249
hevc_74_0_4,1071.283671875,1127.000546875,925.7359895833333,1152.969479166667,889.6579427083334,1204.06
hevc_74_13_2,2652.300234375,2468.350286458333,2612.410416666667,2568.748880208334,2494.251067708333,2574.860494791666
hevc_74_17_3,764.6737499999999,953.2455729166668,927.8673958333334,644.2462760416666,1211.8753125,674.145
hevc_74_29_2,2032.371276041667,1941.603177083333,1942.984505208333,1870.7609375,1763.5640625,1855.846692708333
hevc_74_37_2,1204.326770833333,2306.531640625,2533.614661458333,2559.805911458333,2494.5109375,2534.750703125
hevc_74_40_3,2793.61125,2713.708671875,2874.472421875,2804.386770833333,2771.560546875,2775.131979166666
hevc_74_46_2,1277.406484375,1335.780911458333,1134.255911458333,1480.694921875,1389.76203125,1168.430729166667
hevc_74_52_2,1995.128255208333,2167.559817708333,2170.293802083334,2166.601119791667,2155.49796875,2093.422578125
hevc_75_0_3,10.33010525173611,9.61623806423611,137.2055392795139,81.58308919270833,516.2502983940973,44.04242621527778
hevc_75_4_3,793.4342719184028,935.5594346788195,1054.627685546875,1075.049153645833,1087.538492838542,890.170681423611
hevc_75_8_2,852.5076497395834,802.9021538628473,723.0698513454862,771.4622667100693,899.1206868489584,1077.131401909722
hevc_75_11_2,569.0198296440972,786.9566786024305,536.9702690972223,299.2609049479166,730.6704915364584,911.3348524305554
hevc_75_16_3,573.2757975260416,449.5073784722222,484.2484809027778,312.3253038194445,48.36360677083333,80.31540256076389
hevc_75_22_2,448.1352810329861,369.2571885850695,306.5687391493055,443.797119140625,287.0387098524305,278.6065266927083
hevc_75_30_3,475.6992187500001,580.49560546875,1978.050021701389,2180.759548611111,2062.777425130208,1979.62841796875
hevc_75_42_2,263.1598578559028,279.1678331163195,934.1705186631943,1309.578830295139,1284.841661241319,1225.052381727431
hevc_75_45_3,343.5474989149305,298.144287109375,284.0326063368055,245.1478407118055,685.187744140625,184.7118326822917
hevc_75_55_2,872.7969563802083,767.8720974392361,859.8510199652778,796.9551866319445,522.3400065104166,938.8821614583333
hevc_75_58_5,362.3664279513889,268.2834201388889,211.7958441840278,171.2642144097222,254.4745822482639,146.1502278645833
hevc_75_68_2,2022.196750217014,1934.497477213542,1865.90478515625,1802.623019748264,1751.395887586806,1412.886501736111
hevc_76_1_2,3198.374739583333,4736.335742187501,3100.265234375,3930.245572916667,3673.7619140625,2591.5275390625
hevc_76_5_2,4675.475911458334,5304.38046875,4271.252799479166,3722.873697916667,2022.786393229167,3791.286458333333
hevc_79_0_4,25.8,1016.97796875,1251.462552083333,1131.625364583333,1167.355104166667,1104.909791666667
hevc_79_6_2,1690.717213541667,1754.918020833333,1768.621744791667,1788.819635416667,1790.964036458333,1794.47875
hevc_79_20_3,788.6216145833333,1711.2384375,1667.092708333333,1724.350494791667,1690.57125,1734.936744791667
hevc_79_38_3,1210.003125,1584.925234375,1692.5296875,1392.882135416667,1509.014322916667,1208.247473958333
hevc_79_46_5,1061.651067708333,1116.1359375,1312.610078125,1272.337526041667,1212.783098958333,1047.220364583333
hevc_79_55_2,384.64734375,535.1588281249999,511.6330729166667,561.451875,468.2383072916666,428.3941927083334
hevc_79_64_3,2106.478333333333,2010.762239583333,1956.738567708333,1963.620078125,1965.233541666667,1906.320234375
hevc_79_73_3,841.2279166666666,804.8639062499999,819.6664062499999,781.6120572916667,1084.995182291667,813.5138541666666
hevc_79_90_2,558.0880208333333,508.7478385416667,535.108359375,504.4729947916666,516.85921875,420.9123958333333
hevc_79_141_3,1079.126171875,982.9951302083334,876.7197395833334,939.2433333333333,1025.716822916667,855.0896354166666
hevc_79_192_3,926.7174739583334,852.9834114583332,887.8459114583334,815.5424218750001,1184.500885416667,719.7221354166667
hevc_79_205_3,1980.29765625,1925.170104166667,1931.694244791667,2041.182734375,2143.073307291666,2041.675963541667
hevc_79_258_3,2173.74453125,2011.48515625,2174.512447916667,2179.90078125,2102.571510416667,2085.035026041667
hevc_79_273_3,697.42625,588.5204427083333,563.347421875,652.5289583333333,944.6482291666666,700.5914062500001
hevc_79_327_2,396.0349479166666,291.25875,313.038984375,465.0543229166666,399.7311979166667,402.4670572916666
hevc_79_384_4,958.723359375,945.0652083333333,931.2027864583332,809.8579947916667,817.8705208333333,708.0852343749999
hevc_79_397_2,1332.770234375,1274.231223958333,1192.695520833333,1219.632135416667,1173.884244791667,1206.229817708333
hevc_79_404_3,22.18484375,23.89755208333333,56.52239583333333,84.23216145833334,45.33713541666667,32.91520833333333
hevc_79_418_2,1891.083645833333,1845.236119791667,1825.692760416667,1272.484010416667,1885.6690625,1625.341302083334
hevc_80_4_4,2437.473334418403,2584.991807725694,2624.256591796875,2645.626844618056,2814.01841905382,2844.580322265625
hevc_80_9_14,3185.153428819444,3064.496717664931,3101.065890842014,3132.586669921875,3162.510172526042,3151.665228949652
hevc_80_24_8,499.1656629774306,324.977294921875,427.0947808159722,168.7646755642361,735.7362467447916,338.020263671875
hevc_80_33_5,1917.372124565972,1926.14906141493,1576.377360026042,1442.363199869792,1205.384548611111,1596.364420572917
hevc_80_41_6,79.43199327256946,96.58840603298611,189.2022298177083,127.7935655381944,125.094970703125,26.36756727430556
hevc_80_48_3,447.9985622829861,238.2584906684028,649.6578504774305,697.0597873263889,106.7086859809028,28.692626953125
hevc_80_53_2,3143.521457248264,3135.473904079861,3084.052652994792,3094.068929036458,3116.05615234375,3132.812364366319
hevc_80_56_6,3008.520806206597,3026.805881076389,3007.521945529514,3004.896918402778,2980.015055338542,3034.120578342014
hevc_80_63_4,3140.027859157986,3150.377685546875,3135.80921766493,3152.273627387152,3148.531819661458,3132.831298828125
hevc_80_101_4,2877.077284071181,1989.657958984375,2105.493435329861,2974.610134548611,2793.242892795139,2832.742540147569
hevc_80_106_4,3120.081163194444,3111.475857204861,2999.018500434027,3137.993136935764,3182.244845920139,3103.723985460069
hevc_80_116_3,2611.815565321181,2616.724880642361,2772.451144748264,2225.881239149306,2579.919542100695,2328.923665364583
hevc_80_127_4,2867.169650607639,2588.811740451389,2622.183051215278,2956.129041883681,2886.83517795139,2788.924750434028
hevc_80_135_4,3139.267523871528,3127.313910590277,3106.162462022569,3093.091878255208,3176.953206380208,3025.704752604167
hevc_80_145_4,2814.616455078125,2462.777777777778,2919.544514973958,2930.004204644097,2887.186333550348,2874.971842447916
hevc_80_150_3,2389.952067057292,2269.86669921875,2128.792344835069,2266.246961805556,2226.796223958333,2227.423800998264
hevc_80_178_3,2369.256049262153,2269.86669921875,2128.792344835069,2298.276312934028,2098.441596137153,2222.799153645833
hevc_80_182_3,2494.067030164931,2487.825141059028,2395.880750868056,2428.013292100694,2389.558919270833,2303.098307291667
hevc_80_186_3,2707.322835286458,2715.025146484375,2650.805745442708,2806.083034939236,2662.403049045139,2776.010199652778
hevc_80_190_3,2695.57080078125,2670.076822916667,2717.894151475694,2684.880452473958,2820.470269097223,2805.592475043403
hevc_82_62_2,2770.23890625,2765.010859375,2757.766666666667,2762.441380208334,2698.652994791667,2790.900078125
hevc_82_65_3,2807.561692708334,2578.992369791667,2577.9821875,2157.180677083334,2618.294036458334,2706.719401041667
hevc_82_96_3,2587.380625,2583.869713541667,2445.251354166667,2410.638098958333,2466.107213541667,2580.938880208334
hevc_82_100_14,2270.284895833333,2372.173177083333,2130.58453125,1934.52828125,1955.307083333333,1290.312291666667
hevc_83_7_4,1767.63671875,2147.820416666666,2221.934791666667,2170.8625,2049.471197916667,1926.264166666667
hevc_83_12_6,1408.925729166667,1651.24765625,1578.523932291667,1632.089088541667,1613.894114583333,1932.913177083333
hevc_83_19_3,2133.387109375,2166.02125,2174.279453125,2152.666770833333,2152.760546875,2173.306484375
hevc_83_23_6,1975.441692708333,1665.506458333333,1798.54359375,1998.71625,2037.824505208333,1945.800885416667
hevc_83_30_5,956.913984375,1025.490078125,1349.563359375,1198.750807291667,1535.130416666667,1387.590677083334
hevc_83_36_8,1770.491041666666,1513.483098958333,1750.65625,1801.182161458333,1745.841848958333,1840.831145833333
hevc_83_45_4,913.9483072916668,1309.704869791667,1351.3271875,981.30140625,1155.044166666667,1067.71421875
hevc_83_50_5,1400.189140625,1508.434895833333,798.7517708333334,1005.623046875,883.2301302083333,670.6890104166667
hevc_83_56_7,2184.410208333333,2084.538151041666,1789.201041666667,1518.090807291667,1642.04015625,1408.813177083333
hevc_83_64_5,1735.259505208333,1900.108463541667,1944.866822916667,1913.864661458333,1872.419453125,1751.544401041667
hevc_83_70_8,1503.950833333333,1597.168984375,1786.298333333333,1846.282473958333,1880.543359375,1701.509348958333
hevc_83_79_7,1938.463307291667,1924.696510416667,1980.771119791667,2050.046223958333,2059.408177083334,1965.6728125
hevc_83_93_17,1063.552552083333,1293.577578125,1399.042135416667,1397.041041666667,1611.911536458334,1829.71078125
hevc_83_112_4,46.696796875,63.49372395833333,86.254609375,30.49908854166667,46.28330729166667,76.96546875000001
hevc_91_16_7,2732.841438802084,2440.113346354167,2236.551106770833,2099.70751953125,2284.93759765625,2647.850618489583
hevc_91_24_8,2553.772135416667,2459.4837890625,2745.159440104167,2785.417708333333,2749.828645833333,3552.907975260417
hevc_91_34_8,2488.862890625,1999.9009765625,2579.312337239583,1896.262272135417,2229.3888671875,1908.76533203125
hevc_91_47_5,2728.74541015625,3177.400716145833,3139.849869791667,2573.782486979167,2657.394466145834,2397.712923177083
hevc_91_53_8,2746.3125,2727.904166666666,3481.469921875,3506.14140625,3236.287434895833,3488.980403645833
hevc_91_62_6,1728.51806640625,2761.207454427084,1567.672298177083,1866.255045572917,1742.96044921875,1864.231705729167
hevc_91_69_6,2902.391341145833,3534.729329427083,2592.1640625,2677.96416015625,2757.786588541667,3251.502669270833
hevc_91_76_11,1727.895442708333,1944.3974609375,2961.70625,2398.44814453125,2059.00615234375,2734.9423828125
hevc_91_89_19,3125.1404296875,2062.34462890625,2780.013444010417,2264.874837239583,2364.286328125,1446.690071614583
hevc_92_16_2,1749.679375,1809.398203125,1849.4028125,1852.434166666666,1871.086796875,1878.45828125
hevc_92_24_3,1105.51328125,1385.443880208333,1291.032604166667,1252.127630208333,1438.391432291667,1080.620078125
hevc_92_30_3,1558.058177083333,1534.764114583333,1659.667239583333,1668.065026041666,1433.702135416667,1396.7840625
hevc_92_34_2,1754.3053125,1808.392239583333,1845.115338541667,1686.278098958333,1844.438229166667,1834.093411458333
hevc_92_50_2,609.5686718750001,634.0439322916666,571.48421875,685.0038281249999,628.4443489583333,615.8132552083333
hevc_92_60_2,1107.276432291667,1054.41890625,1051.036119791667,1308.091536458333,1164.647135416667,1157.481302083333
hevc_92_81_4,997.6406770833333,738.546171875,753.7815104166666,571.9205989583332,914.0441406250001,658.4597916666667
hevc_92_87_19,470.6461979166667,584.7811458333333,975.3917447916667,764.415546875,514.45578125,489.2311197916667
hevc_92_108_3,1191.8903125,1193.518489583333,1170.139322916667,1168.701770833333,1070.569609375,1052.203880208333
hevc_92_112_7,513.1707552083334,1032.790755208333,697.7266666666667,663.7836197916668,707.9484635416667,882.67015625
hevc_92_128_3,1159.480104166667,1168.598307291667,900.4760677083333,1103.099869791667,1055.205989583333,968.9747656249999
hevc_92_167_2,903.4909635416666,888.9840885416668,846.9227604166666,832.4845572916668,858.8561197916666,790.4609895833335
hevc_92_173_3,280.4735416666667,256.9592708333333,251.6676041666667,276.8267708333333,308.0591145833333,244.3263541666667
hevc_92_212_6,1441.899791666667,1489.556770833333,1484.684505208333,1484.948697916667,1442.713880208333,1532.365234375
hevc_93_0_19,3665.055110677083,3545.879134114583,3573.873372395833,3555.30439453125,3605.79609375,3565.129264322916
hevc_93_28_6,3362.851920572917,3140.0103515625,3267.70810546875,3072.495670572916,3000.8396484375,3410.495735677083
hevc_93_52_11,3457.017740885417,3323.458854166667,3391.859407552084,3550.83798828125,3306.44833984375,3506.4125
hevc_93_116_27,3595.55302734375,3748.13896484375,3554.721842447917,3503.754850260417,3426.409602864584,3295.1052734375
hevc_93_161_8,2274.693294270834,2215.852083333333,3512.671419270833,3466.185546875,3579.315983072916,3685.834602864583
hevc_93_170_11,2808.145377604167,3215.297428385417,3441.726790364583,3318.420930989583,3232.547102864583,3056.022037760416
hevc_93_191_16,3502.39013671875,3036.862174479166,3113.747721354167,3022.034635416667,3075.757584635417,3230.92001953125
hevc_93_226_16,3131.4142578125,3407.520735677083,3671.7330078125,3592.464192708333,3143.25419921875,3408.994108072917
hevc_93_256_7,3199.669270833333,3386.32890625,3406.790625,3356.022005208333,3341.007063802083,3345.60068359375
hevc_93_264_8,3567.554622395834,3468.090885416666,3479.975553385416,3340.17939453125,3452.864420572916,3584.96748046875
hevc_95_1_5,2293.959140625,2366.58671875,2515.108098958333,2478.951197916666,2278.10484375,2373.6940625
hevc_95_11_5,2343.208385416667,2113.394609375,2805.21453125,2139.776666666667,2247.985182291667,2195.699479166667
hevc_95_25_4,2756.957135416666,2679.624453125,2542.932734375,2343.699401041667,2219.520625,2348.547265625
hevc_95_30_18,2511.043489583333,2719.312942708334,2815.313697916667,2783.799765625,2658.562942708334,2722.298645833333
hevc_95_49_6,2158.522031250001,2243.30296875,2980.978932291667,2240.10125,2219.392708333333,2902.506458333334
hevc_95_56_5,2373.129348958333,2587.234296875,2024.557135416667,2024.636302083333,2701.113177083334,2711.492213541667
hevc_95_62_7,2436.132447916667,2486.65015625,2451.722942708333,2450.252135416667,2133.60703125,2827.729010416667
hevc_95_84_5,2407.755286458333,2394.955651041667,2465.099375,2398.020598958333,2375.551354166667,2505.942421875
hevc_95_96_5,2621.56234375,2514.174114583333,2279.717135416667,2122.409869791667,2521.802526041667,2693.77578125
hevc_95_155_2,2711.977864583333,2785.690625,2752.82828125,2706.677239583333,2753.680416666666,2739.064166666667
hevc_95_179_10,2253.78546875,1992.691197916666,2296.266536458334,2530.518697916666,1982.062838541667,1940.37671875
hevc_95_233_3,827.8143749999999,2822.664791666667,2832.236666666667,2924.582265625,2849.042838541666,2828.267239583333
hevc_95_240_4,2718.245286458334,2757.595052083333,2757.761692708333,2756.809921875,2734.511744791666,2667.0634375
hevc_95_266_3,2213.979401041667,2148.52203125,2476.956536458333,2256.294609375,2314.922760416667,2449.563255208333
hevc_95_274_6,2105.33203125,1801.203776041667,1935.9996875,1880.612916666667,1915.313255208333,1980.237291666667
hevc_95_281_4,2711.041432291667,2642.499505208333,2451.314114583333,2593.782421875,2554.419583333333,2558.952057291667
hevc_95_292_5,2488.423802083333,2814.584817708333,2867.201901041667,2808.453697916666,2698.033645833334,2531.043255208333
hevc_95_321_6,2745.0590625,2657.030078125,2463.719375,2607.735755208334,2797.672734375,2639.788932291666
hevc_95_331_5,2959.854739583333,2901.817057291667,2845.609973958333,1459.805729166666,1469.185338541667,1602.973567708333
hevc_95_359_7,2568.595364583333,2577.50296875,2391.504479166666,2338.708802083333,2223.8503125,2369.352421875
hevc_95_417_8,2773.325598958334,2835.3109375,2764.378098958333,2248.94140625,2634.363411458333,2574.280416666667
hevc_97_6_3,1133.982096354167,1300.456244574653,1036.460747612847,1144.804660373264,1630.408908420139,1015.165445963542
hevc_97_10_7,2655.667317708333,2499.773193359375,2536.20751953125,2538.210856119792,2386.521077473958,2396.784125434028
hevc_97_18_8,2932.798638237848,2725.258192274306,2847.731011284722,2838.509521484375,2726.551703559028,2459.999755859375
hevc_97_30_4,2320.346218532986,2487.794270833333,2344.418077256944,2390.395317925347,2332.902072482639,2022.274061414931
hevc_97_42_5,1994.144639756944,2227.946343315972,2078.731472439236,2345.90869140625,2526.461263020833,2155.350884331597
hevc_97_48_5,2289.050835503472,1556.285861545139,1677.261610243055,1620.321614583333,1992.980794270833,2032.488932291667
hevc_97_54_5,423.1038953993055,466.3307291666667,318.2288682725695,518.6110568576389,538.4695909288195,362.8957248263889
hevc_97_63_10,2515.403998480903,1856.511338975694,1684.448811848958,1530.166720920139,1874.960340711806,2079.843370225694
hevc_97_75_2,505.9329698350695,333.5410698784722,751.5554470486112,420.6177029079861,570.2001410590278,493.0813802083333
hevc_97_79_2,1951.507731119792,2151.80712890625,2345.861246744792,2226.531304253472,2080.343180338542,2018.358561197917
hevc_97_82_4,818.5044487847222,952.8609754774305,1369.220241970486,932.6851942274305,1535.733588324653,1950.37046983507
hevc_97_87_5,1291.793348524305,1321.616536458333,1366.625705295139,1197.102674696181,1506.427978515625,1366.850504557292
hevc_97_101_6,1788.927191840278,2288.212809244791,1994.187581380208,2153.637152777778,2052.634006076389,2215.844889322917
hevc_97_111_3,1661.681776258681,1436.621853298611,1487.514241536458,1759.81005859375,1609.217854817708,1306.145399305555
hevc_97_115_5,2448.601399739583,2575.371934678819,2593.15771484375,2612.383002387153,2574.992268880208,2649.232801649306
hevc_97_121_4,2242.320665147569,1807.400906032986,1282.180745442708,2273.599148220486,2107.256212022569,1417.865749782986
hevc_98_29_4,2178.045708550348,2295.757948133681,2216.668212890625,2581.411295572917,2389.059624565972,2175.692708333333
hevc_98_61_4,2529.174669053819,2409.530056423611,2525.106282552083,2448.699435763889,2304.993842230903,2251.290717230903
hevc_98_71_5,2288.231770833333,2339.721815321181,2252.419162326389,2300.8525390625,2333.939561631944,2387.993299696181
hevc_98_86_3,2428.355984157986,2422.339084201389,2386.715603298611,2417.06787109375,2368.20654296875,2383.796522352431
clip_20,18.94238573926074,995.2070585664337,1189.387253371628,295.5656583000334,189.0319055944056,164.7841481435232
clip_21,566.2534340659341,558.5973921911423,555.9785526973027,209.547874000999,287.5986253330003,440.4778554778555
clip_22,1019.879573551449,861.3644688644688,936.3039044289046,1012.11551469364,730.5694045537795,1524.975181068931
clip_23,1081.613360597736,1845.055231227106,1801.214748792874,1995.795818764569,2015.5776254995,1868.752653596403
clip_24,395.7194107975358,1113.486071220446,1274.238495879121,933.7832740176491,1228.328598484848,1095.611237720613
clip_25,1759.898512945388,1896.181214618715,839.2388340825842,1240.73129995005,758.5784007659008,1052.122200715951
clip_26,536.2576225857476,619.1297504578756,648.9639266983017,1925.616466866467,1143.211528055278,1516.397352647353
clip_27,869.5840877872129,1271.308353105228,1369.763413669664,1476.685970279721,1042.406863969364,1716.838057775558
clip_28,0.0,297.6649912587413,645.4119578338328,350.4994484681985,623.7066839410589,351.2838983932734
clip_29,1404.723427614053,1361.242403429904,1386.255853521479,1406.795027888778,1375.2125999001,1310.085201257077
clip_30,478.1842116217117,507.8764464701966,500.274387071262,638.3666333666334,491.8875655594405,507.4407623626374
clip_31,1312.043165168165,1405.415183774559,1242.239921536797,1138.203359140859,792.6025797119548,737.1329451798204
clip_32,1429.139220154845,138.6383148101898,168.4351065601065,173.085013944389,133.8823156010656,59.95135073260073
clip_33,285.2578671328672,399.5963931901433,557.9318598068598,399.8121409840161,218.0980477855478,428.602153055278
clip_34,1111.424981268731,1158.35193452381,1308.203151015651,1273.371836496837,1305.843011155511,1257.016447094572
clip_35,1102.306937853813,1191.967511655012,1112.604452838828,1085.784944222444,301.2408945221445,1175.12706043956
clip_36,1560.228365384615,1703.591148434899,1965.750499500499,2102.170017482518,2053.849665959041,1909.52664522977
