Unnamed: 0,mean
hevc_3_6_6,49.34688107638889
hevc_3_20_8,21.53563888888889
hevc_3_65_8,37.91323133680556
hevc_5_17_8,22.72404123263889
hevc_5_26_8,36.38156423611112
hevc_5_35_4,39.20837239583334
hevc_5_40_2,30.90930989583334
hevc_5_47_3,32.23040017361111
hevc_5_56_3,23.32527647569444
hevc_5_62_3,74.90301432291665
hevc_5_66_6,37.94906032986111
hevc_5_80_4,41.77203776041667
hevc_5_85_4,36.42084505208334
hevc_5_92_3,65.94268359374999
hevc_5_96_20,67.80333376736111
hevc_5_117_2,30.30727907986111
hevc_5_120_6,66.59168185763887
hevc_5_134_3,70.56362890624999
hevc_5_139_4,29.06247612847222
hevc_5_150_5,28.57062673611112
hevc_5_156_2,18.82848350694444
hevc_5_163_26,40.70823090277778
hevc_5_190_2,31.27864453125
hevc_5_193_4,34.64110416666666
hevc_5_203_3,46.27907986111111
hevc_5_211_7,32.45536501736111
hevc_5_224_4,39.51331987847222
hevc_5_232_8,22.89394618055555
hevc_6_20_6,106.3160694444444
hevc_6_29_2,32.97145399305555
hevc_6_43_3,46.15507421874999
hevc_6_63_3,28.115703125
hevc_6_75_5,80.34160460069445
hevc_6_102_6,76.85007812500001
hevc_6_158_3,100.7070538194445
hevc_6_179_2,121.4906371527778
hevc_6_182_3,114.9282391493055
hevc_6_263_8,62.27952300347222
hevc_6_327_2,73.23398480902777
hevc_6_344_4,62.75665451388888
hevc_8_0_2,104.3382256944445
hevc_9_1_12,55.10708897569443
hevc_12_1_4,58.48479904513888
hevc_12_6_3,78.68529817708333
hevc_13_15_3,66.5877712673611
hevc_13_19_3,77.01736545138888
hevc_13_30_8,55.00640842013888
hevc_13_39_3,115.1559019097222
hevc_13_43_2,58.80788368055556
hevc_13_53_5,44.65987586805556
hevc_19_0_14,58.53219314236112
hevc_19_15_3,38.97333333333334
hevc_20_9_2,55.39878255208333
hevc_20_17_2,58.26564019097221
hevc_20_39_2,53.75091145833333
hevc_20_74_3,67.69983767361111
hevc_20_80_3,63.01464539930555
hevc_20_84_8,46.71497873263889
hevc_20_93_2,52.48779730902778
hevc_20_99_7,73.82355338541667
hevc_20_110_2,38.0018359375
hevc_20_117_5,30.16297395833333
hevc_20_123_3,35.4456935763889
hevc_20_127_3,51.98249739583333
hevc_20_142_4,44.87080338541666
hevc_20_182_2,69.92823133680557
hevc_20_199_5,44.28985503472222
hevc_20_210_3,43.14659288194444
hevc_20_224_2,40.01120616319444
hevc_20_228_2,47.40025998263889
hevc_20_232_2,70.82444270833334
hevc_20_279_2,49.53417274305556
hevc_23_9_2,79.12664019097221
hevc_23_27_2,18.41483289930556
hevc_23_34_2,71.96199913194445
hevc_23_67_2,83.50088715277778
hevc_23_110_2,37.59269965277777
hevc_23_123_2,59.80378211805555
hevc_23_152_3,52.97617491319445
hevc_23_156_3,80.52248003472224
hevc_23_163_2,52.23198784722221
hevc_23_166_3,65.67828689236111
hevc_23_173_2,78.74293663194445
hevc_23_186_4,15.20768055555556
hevc_23_220_2,45.12408506944445
hevc_23_223_2,38.09233246527778
hevc_23_226_4,49.31579296875
hevc_25_0_21,38.16517447916667
hevc_25_22_10,26.50070746527778
hevc_25_34_14,30.63746744791666
hevc_25_49_17,31.87664236111111
hevc_25_67_9,57.19910894097224
hevc_25_77_2,56.73851692708333
hevc_25_81_6,34.61131336805555
hevc_25_89_18,41.19831423611112
hevc_25_108_2,21.42612977430556
hevc_25_111_3,79.15599609375
hevc_25_115_3,20.59055946180556
hevc_25_119_56,46.01090364583334
hevc_25_176_8,45.42818012152778
hevc_26_8_6,11.53719053819445
hevc_26_34_7,34.02935763888888
hevc_28_0_10,144.987421875
hevc_28_10_5,147.7911966145833
hevc_28_15_5,147.5971614583333
hevc_28_25_5,145.3410434027778
hevc_28_30_6,153.3982951388889
hevc_28_37_4,139.3504283854167
hevc_28_41_10,138.2271814236111
hevc_28_51_8,141.8768107638889
hevc_28_59_11,125.9929986979166
hevc_31_3_27,47.44924305555556
hevc_32_0_12,78.03795920138887
hevc_34_3_9,77.62599435763887
hevc_34_13_3,49.8711657986111
hevc_34_50_4,59.39607899305556
hevc_34_65_9,127.4741809895833
hevc_34_75_18,76.48252821180556
hevc_34_107_4,82.18266883680556
hevc_34_180_13,76.86243402777777
hevc_34_313_3,72.90157074652777
hevc_35_0_4,115.3071315104167
hevc_35_5_5,7.658553819444444
hevc_35_70_3,113.8877960069444
hevc_39_20_3,43.24245399305556
hevc_39_181_7,29.04286241319444
hevc_41_28_6,54.86624175347223
hevc_41_36_24,89.14638368055556
hevc_41_76_4,10.9916328125
hevc_41_136_13,51.96210677083334
hevc_41_150_6,53.57075260416667
hevc_41_182_17,78.54489583333334
hevc_42_0_5,98.27531640625
hevc_42_14_6,70.89065581597222
hevc_42_22_6,64.13514062499999
hevc_42_40_3,47.13664236111111
hevc_42_45_4,88.80709895833334
hevc_42_70_3,138.0597834201389
hevc_42_102_3,68.87073784722222
hevc_42_128_5,43.12457335069445
hevc_42_155_5,35.84221354166667
hevc_42_166_3,67.95463324652778
hevc_43_6_14,78.83841493055554
hevc_43_21_39,130.9175073784722
hevc_43_60_7,77.3473025173611
hevc_43_89_5,92.99184809027777
hevc_43_99_5,81.89229904513888
hevc_43_110_4,111.6439444444444
hevc_43_115_8,102.7468923611111
hevc_43_152_3,41.39586154513889
hevc_43_157_4,117.0997048611111
hevc_43_162_4,116.0801219618055
hevc_43_170_3,66.41535590277779
hevc_43_174_4,77.48638194444445
hevc_43_179_4,62.84445269097222
hevc_43_184_5,46.82310329861112
hevc_43_190_4,78.29433680555556
hevc_43_208_7,103.5939114583333
hevc_46_6_3,47.30337282986111
hevc_46_10_29,62.9208572048611
hevc_46_40_6,48.19409505208334
hevc_46_47_36,75.80184722222222
hevc_48_23_17,64.649203125
hevc_48_43_9,41.67825868055556
hevc_48_52_9,75.60256770833334
hevc_48_62_4,91.93726475694444
hevc_48_71_2,34.84094791666668
hevc_48_74_2,71.68393489583333
hevc_48_77_3,71.34408897569445
hevc_48_81_10,42.20490104166667
hevc_48_92_4,80.687546875
hevc_48_97_3,66.78107074652777
hevc_48_101_4,62.80707638888888
hevc_48_106_5,48.17549869791667
hevc_48_121_3,61.54076432291667
hevc_48_125_3,60.77104123263889
hevc_48_129_3,55.90440755208333
hevc_48_136_3,63.36919574652778
hevc_48_143_2,48.07702994791666
hevc_48_146_5,47.07954383680556
hevc_48_168_12,73.81954253472222
hevc_48_181_4,97.54644487847222
hevc_48_213_4,72.56027777777777
hevc_48_224_5,63.17148220486111
hevc_48_235_3,84.26665972222222
hevc_48_252_2,54.30487196180555
hevc_48_259_6,43.94571397569445
hevc_48_272_4,75.36216883680557
hevc_48_302_3,60.79850260416666
hevc_48_317_11,49.30520399305556
hevc_48_334_2,59.84822786458334
hevc_48_343_9,82.26111762152776
hevc_50_0_9,73.4523107638889
hevc_50_11_6,90.56160850694444
hevc_50_19_2,57.04771701388889
hevc_50_29_4,101.1659735243055
hevc_50_34_2,64.43194618055554
hevc_50_38_2,87.44823958333333
hevc_50_41_5,93.89839149305556
hevc_50_53_11,106.4426875
hevc_50_72_5,160.9416245659722
hevc_50_83_2,155.7747430555555
hevc_50_86_8,80.41632552083333
hevc_54_4_3,73.18743185763887
hevc_54_15_2,55.77561588541666
hevc_54_18_3,69.09936762152778
hevc_54_31_6,115.0840655381944
hevc_54_41_8,97.93435329861111
hevc_54_56_5,40.73276909722223
hevc_54_84_3,39.56054210069444
hevc_54_110_7,52.35738628472222
hevc_54_122_6,49.00718315972222
hevc_54_139_3,34.92803125
hevc_54_143_3,30.62044878472222
hevc_55_0_2,75.66754427083333
hevc_55_4_1,72.54476171875001
hevc_55_6_2,73.80949088541668
hevc_55_9_2,70.74724392361111
hevc_55_14_1,93.53777777777779
hevc_55_19_1,91.96622873263888
hevc_55_22_3,70.72791015624999
hevc_55_26_1,88.90119618055556
hevc_55_28_2,78.31140147569445
hevc_56_13_2,106.9464457465278
hevc_56_16_2,108.8263216145833
hevc_56_19_3,30.09350217013889
hevc_56_23_2,85.28044574652777
hevc_56_27_2,78.45582421875
hevc_56_31_2,102.4700173611111
hevc_56_39_2,111.4317191840278
hevc_56_41_2,83.69941406250001
hevc_56_44_2,106.6147213541667
hevc_56_46_2,95.34806901041667
hevc_56_56_2,109.69228125
hevc_56_58_2,105.17025390625
hevc_56_61_2,104.7155099826389
hevc_56_67_2,56.44238932291667
hevc_56_70_2,60.15869097222222
hevc_56_73_3,76.32855034722222
hevc_56_80_2,134.5436497395833
hevc_56_86_3,100.0384288194444
hevc_56_90_6,94.55573914930557
hevc_57_6_4,66.72873958333334
hevc_57_11_4,132.5141740451389
hevc_57_16_4,61.20064062499999
hevc_57_21_4,60.70504166666667
hevc_57_26_4,66.26800347222222
hevc_57_31_5,75.72212326388889
hevc_57_36_5,97.72420442708332
hevc_57_42_4,75.20177039930556
hevc_57_47_9,138.4546762152778
hevc_57_57_4,74.5216384548611
hevc_57_62_5,97.7562621527778
hevc_57_67_5,125.9871927083333
hevc_57_73_4,95.23220789930556
hevc_57_78_4,78.32121354166665
hevc_57_83_4,111.0319696180556
hevc_57_88_4,131.6344327256945
hevc_57_93_5,66.71527170138889
hevc_58_3_2,70.52217881944443
hevc_58_8_2,82.37082465277777
hevc_58_12_2,56.85481206597223
hevc_58_23_2,63.66103602430555
hevc_58_28_2,44.48343272569444
hevc_58_32_2,75.91974479166666
hevc_58_43_2,81.90606684027777
hevc_58_51_2,59.01870312499999
hevc_58_75_5,65.39144270833334
hevc_58_100_3,148.7470373263889
hevc_58_134_3,63.94078472222223
hevc_58_149_2,114.0616705729167
hevc_58_157_3,106.5101124131944
hevc_58_168_4,103.0461996527778
hevc_58_178_3,95.66154123263888
hevc_58_193_2,77.77353819444446
hevc_58_196_2,112.8988190104167
hevc_58_198_2,67.21952256944445
hevc_58_212_2,44.53772526041666
hevc_58_228_2,39.23916796875
hevc_59_5_2,12.18873003472222
hevc_59_7_2,15.3350625
hevc_59_19_2,18.50479730902778
hevc_59_49_2,18.04988064236111
hevc_59_54_3,14.64648914930556
hevc_59_61_2,31.51056814236111
hevc_59_99_3,14.6199921875
hevc_59_106_3,39.35378515625
hevc_59_126_2,21.06869314236111
hevc_59_181_2,65.21507378472222
hevc_59_191_4,16.92501605902778
hevc_59_203_3,29.94611805555555
hevc_59_216_3,39.02247960069445
hevc_59_230_6,33.11879600694444
hevc_60_8_4,92.03457378472221
hevc_60_13_2,114.8249713541666
hevc_60_20_2,67.59887369791667
hevc_60_29_3,31.14244010416667
hevc_60_39_2,98.99498958333332
hevc_60_49_3,73.05692925347222
hevc_60_53_2,38.64659244791666
hevc_60_61_3,53.81780685763888
hevc_60_65_2,63.66495920138889
hevc_60_74_2,96.52031770833335
hevc_60_82_2,33.54205425347222
hevc_60_98_4,44.37858506944444
hevc_60_102_4,24.51492491319444
hevc_60_106_3,33.58561111111111
hevc_60_112_3,26.90361067708333
hevc_60_119_2,71.36180902777778
hevc_60_122_4,70.68950390625
hevc_60_133_2,39.81867838541666
hevc_60_137_4,39.90403472222222
hevc_60_142_3,94.33906987847223
hevc_60_151_3,79.60198090277777
hevc_60_171_2,46.21181814236111
hevc_60_176_2,33.95234071180555
hevc_60_185_2,91.34021744791667
hevc_60_195_2,42.79175520833333
hevc_60_198_2,66.06889409722223
hevc_60_205_2,107.6852760416667
hevc_60_217_3,103.2421961805556
hevc_60_222_2,104.9994839409722
hevc_60_226_2,36.08761067708333
hevc_60_236_4,67.37298828124999
hevc_61_10_10,52.34280164930556
hevc_61_23_8,45.43568663194445
hevc_61_52_25,65.95691970486112
hevc_61_90_40,73.49101909722222
hevc_61_133_4,54.62916493055555
hevc_61_162_17,42.73513064236111
hevc_61_196_5,58.05361111111112
hevc_61_245_4,46.65285460069445
hevc_61_260_6,64.24577083333334
hevc_61_267_10,35.98921788194444
hevc_61_279_15,30.90393272569444
hevc_61_326_4,37.00651345486111
hevc_61_343_23,68.01523263888889
hevc_61_385_35,75.5426953125
hevc_61_430_28,94.76424522569445
hevc_61_489_27,74.92026692708333
hevc_61_524_51,58.03080815972223
hevc_61_589_48,54.75214626736111
hevc_61_724_28,50.5398046875
hevc_61_890_12,62.19579210069445
hevc_63_7_20,73.13769791666667
hevc_63_60_2,107.6775230034722
hevc_63_80_6,60.876765625
hevc_67_0_3,115.4681588541667
hevc_67_4_2,117.0283324652778
hevc_67_11_3,99.8932026909722
hevc_68_3_4,22.97518012152777
hevc_68_37_4,13.07192447916667
hevc_68_61_11,12.86940928819444
hevc_68_80_3,14.30977777777778
hevc_68_136_7,12.77217751736111
hevc_70_1_4,102.3866336805555
hevc_70_6_3,114.0321493055556
hevc_70_9_3,126.6911354166667
hevc_70_12_3,116.7137491319445
hevc_70_15_4,85.01645833333333
hevc_70_30_5,72.67822743055555
hevc_70_69_6,63.35939626736111
hevc_71_2_4,120.8100625
hevc_71_17_15,53.72384895833333
hevc_71_34_8,121.0148389756944
hevc_71_43_3,93.06589236111111
hevc_71_47_4,101.7915690104167
hevc_71_61_10,102.1626254340278
hevc_71_90_3,81.14352430555554
hevc_71_95_3,129.9989422743056
hevc_71_99_4,96.69140928819442
hevc_71_108_4,83.8982439236111
hevc_71_164_4,90.94953428819444
hevc_71_185_3,141.1700737847222
hevc_71_189_3,126.2503359375
hevc_71_193_2,104.72058203125
hevc_71_197_7,108.6023151041666
hevc_71_205_4,127.351390625
hevc_71_210_3,88.92357291666666
hevc_71_227_3,125.0920412326389
hevc_71_230_5,96.02102343749999
hevc_71_236_8,89.32349218750001
hevc_73_0_6,57.78851996527779
hevc_74_0_4,35.44576475694445
hevc_74_13_2,99.7733676215278
hevc_74_17_3,26.90511328125
hevc_74_29_2,61.17835112847223
hevc_74_37_2,91.02609201388888
hevc_74_40_3,112.058046875
hevc_74_46_2,62.62102126736111
hevc_74_52_2,42.64762065972222
hevc_75_0_3,42.47795442708333
hevc_75_4_3,43.43143098958333
hevc_75_8_2,36.00066579861111
hevc_75_11_2,41.64143576388889
hevc_75_16_3,37.83929253472223
hevc_75_22_2,42.3169865451389
hevc_75_30_3,34.73188541666666
hevc_75_42_2,20.04392013888889
hevc_75_45_3,34.32837673611111
hevc_75_55_2,20.17289930555555
hevc_75_58_5,41.16342100694445
hevc_75_68_2,42.42516927083333
hevc_76_1_2,86.26847005208333
hevc_76_5_2,82.23210590277776
hevc_79_0_4,34.80484331597222
hevc_79_6_2,38.55131597222221
hevc_79_20_3,73.41485026041667
hevc_79_38_3,83.83899522569443
hevc_79_46_5,71.74766059027777
hevc_79_55_2,29.16038628472222
hevc_79_64_3,52.88579817708332
hevc_79_73_3,39.87245052083333
hevc_79_90_2,21.17046310763889
hevc_79_141_3,73.79423828125
hevc_79_192_3,75.53529644097223
hevc_79_205_3,41.32903428819444
hevc_79_258_3,59.42616102430556
hevc_79_273_3,64.46070963541666
hevc_79_327_2,19.41446657986111
hevc_79_384_4,64.35595138888888
hevc_79_397_2,65.87543576388887
hevc_79_404_3,15.63049696180556
hevc_79_418_2,42.71457508680555
hevc_80_4_4,47.19996571180556
hevc_80_9_14,139.5634127604167
hevc_80_24_8,9.488941406250001
hevc_80_33_5,23.99140842013889
hevc_80_41_6,13.19366319444444
hevc_80_48_3,62.40586848958334
hevc_80_53_2,58.02459809027778
hevc_80_56_6,110.8902174479167
hevc_80_63_4,143.90118359375
hevc_80_101_4,40.93483506944445
hevc_80_106_4,132.5210082465278
hevc_80_116_3,108.4556154513889
hevc_80_127_4,100.5607938368056
hevc_80_135_4,83.42142404513888
hevc_80_145_4,94.88263368055554
hevc_80_150_3,54.5115625
hevc_80_178_3,55.97384027777778
hevc_80_182_3,70.25493880208333
hevc_80_186_3,42.40209114583333
hevc_80_190_3,44.71222395833333
hevc_82_62_2,78.00451822916668
hevc_82_65_3,60.90834809027778
hevc_82_96_3,52.20114973958333
hevc_82_100_14,54.74260720486111
hevc_83_7_4,62.12002517361111
hevc_83_12_6,35.38404340277778
hevc_83_19_3,58.41740060763889
hevc_83_23_6,45.6923962673611
hevc_83_30_5,22.95225303819444
hevc_83_36_8,42.69719097222222
hevc_83_45_4,11.76752517361111
hevc_83_50_5,18.96245789930556
hevc_83_56_7,32.66616883680555
hevc_83_64_5,36.53685373263889
hevc_83_70_8,49.87774392361111
hevc_83_79_7,61.18572092013888
hevc_83_93_17,40.49943229166666
hevc_83_112_4,2.711567274305556
hevc_91_16_7,71.93781032986111
hevc_91_24_8,102.1620421006944
hevc_91_34_8,101.2782322048611
hevc_91_47_5,88.86699869791667
hevc_91_53_8,94.78465017361111
hevc_91_62_6,78.45683463541667
hevc_91_69_6,115.0899262152778
hevc_91_76_11,114.5596484375
hevc_91_89_19,40.96771050347223
hevc_92_16_2,38.83510416666667
hevc_92_24_3,37.07352213541667
hevc_92_30_3,38.20856380208333
hevc_92_34_2,39.88373611111111
hevc_92_50_2,61.10552560763888
hevc_92_60_2,66.95061197916667
hevc_92_81_4,53.94177387152778
hevc_92_87_19,53.72260590277777
hevc_92_108_3,51.44436631944446
hevc_92_112_7,66.52512282986112
hevc_92_128_3,36.13193402777777
hevc_92_167_2,61.93360286458333
hevc_92_173_3,71.53228862847223
hevc_92_212_6,70.50394965277778
hevc_93_0_19,102.4025329861111
hevc_93_28_6,88.25274869791667
hevc_93_52_11,105.30695703125
hevc_93_116_27,105.0119396701389
hevc_93_161_8,114.8377074652778
hevc_93_170_11,96.28049088541667
hevc_93_191_16,114.5468758680556
hevc_93_226_16,130.7901545138889
hevc_93_256_7,104.13687890625
hevc_93_264_8,103.7102447916667
hevc_95_1_5,44.86536371527778
hevc_95_11_5,87.91034071180556
hevc_95_25_4,84.87662543402777
hevc_95_30_18,106.4743893229167
hevc_95_49_6,101.8013519965278
hevc_95_56_5,80.46928081597221
hevc_95_62_7,101.2019752604167
hevc_95_84_5,65.71380946180555
hevc_95_96_5,76.50800911458333
hevc_95_155_2,63.73701128472222
hevc_95_179_10,80.30930555555555
hevc_95_233_3,79.99074262152779
hevc_95_240_4,76.16037717013889
hevc_95_266_3,91.20710503472222
hevc_95_274_6,86.85792838541667
hevc_95_281_4,94.65365538194445
hevc_95_292_5,106.1306467013889
hevc_95_321_6,91.12262109374998
hevc_95_331_5,104.6472964409722
hevc_95_359_7,63.07555295138887
hevc_95_417_8,68.83956250000001
hevc_97_6_3,24.14554600694445
hevc_97_10_7,36.53347005208333
hevc_97_18_8,43.69538107638889
hevc_97_30_4,25.39316189236111
hevc_97_42_5,30.77728515625
hevc_97_48_5,56.55228298611112
hevc_97_54_5,17.62752387152778
hevc_97_63_10,41.77690581597222
hevc_97_75_2,16.52169357638889
hevc_97_79_2,25.34787847222222
hevc_97_82_4,20.66477213541667
hevc_97_87_5,20.71357465277778
hevc_97_101_6,38.05883637152778
hevc_97_111_3,37.80789973958333
hevc_97_115_5,55.70125868055555
hevc_97_121_4,25.12997048611111
hevc_98_29_4,36.79873307291667
hevc_98_61_4,40.38437413194444
hevc_98_71_5,46.72361371527779
hevc_98_86_3,99.33042578125
clip_1,39.33396527777778
clip_2,38.68102170138889
clip_3,42.12748394097222
clip_4,74.53076128472222
clip_5,90.06714366319446
clip_6,57.24468359375
clip_7,68.42825607638889
clip_8,81.49827994791667
clip_9,40.47566710069445
clip_10,71.27092534722222
clip_11,55.64082465277778
clip_12,46.62296961805556
clip_13,24.78998394097222
clip_14,22.35665451388889
clip_15,20.58613541666666
clip_16,37.38320355902778
clip_17,42.93589192708333
clip_18,14.50694227430555
clip_19,16.09226041666667
clip_20,11.94389149305555
clip_21,24.21541970486111
clip_22,28.37200911458333
clip_23,26.82004730902778
clip_24,15.10444487847222
clip_25,22.62692361111111
clip_26,20.90947482638889
clip_27,20.15356119791667
clip_28,4.618479600694444
clip_29,20.50317274305555
clip_30,6.525657552083334
clip_31,21.16044487847222
clip_32,21.33700911458333
clip_33,26.87397135416667
clip_34,14.9823671875
clip_35,14.61690842013889
clip_36,18.33204123263889
clip_37,17.04823611111111
clip_38,39.39157725694444
clip_39,27.97324609375
clip_40,74.24750564236112
clip_41,26.10356640625
clip_42,27.32112586805555
clip_43,84.2087873263889
clip_44,23.2963828125
clip_45,15.56880338541667
clip_46,24.51769748263889
clip_47,104.9128263888889
clip_48,109.9098550347222
clip_49,46.9248845486111
clip_50,68.86932161458333
clip_51,31.79014496527777
clip_52,34.03468793402778
clip_53,33.19290581597222
clip_54,44.94699348958333
clip_55,54.47383420138889
clip_56,78.55888628472223
clip_57,41.93347395833333
clip_58,19.11707638888889
clip_59,38.85142534722222
clip_60,29.54503298611111
clip_61,41.08011501736111
clip_62,25.89297612847222
clip_63,45.38214149305556
clip_64,68.24429427083334
clip_65,34.76781944444444
clip_66,34.89830772569444
clip_67,33.55081553819444
clip_68,29.54307552083334
clip_69,77.6586701388889
clip_70,23.64737673611111
clip_71,29.45860677083333
clip_72,32.58073220486111
clip_73,27.79853559027778
clip_74,23.51272612847222
clip_75,67.68553298611111
clip_76,37.74243402777778
clip_77,64.29047005208334
clip_78,99.12919791666667
clip_79,63.43581119791666
clip_80,43.21511979166667
clip_81,61.71321223958334
clip_82,55.97136024305555
clip_83,65.65924001736111
clip_84,45.77248177083333
